"阶段ID","技能描述（策划）","阶段类型","执行方式","播放延时","动作类型","动作最长时间","移动类型","同步保护","目的x","目的y","残影对象编号","残影对象透明度","移动时间","特效类型","特效位置类型","有痕迹","有方向","特效名","特效图层","音效","结果类型","执行结果最长时间","结果受击复位时间","瞬移类型","瞬移时间","保留","瞬移最长时间","多结果标示"
"14000422","灵熊爪击3-受击特效上","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_dly_5/mt3_dly_5_","1","feilongzaitian","0","0","200","0","0","0","0","1"
"14000423","灵熊爪击3-受击结算","4","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","800","200","0","0","0","0","1"
"14000424","灵熊爪击3-残影消失","1","0","0","0","0","3","2","0","0","3","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"14000430","灵熊爪击4-移动","1","0","0","0","0","0","1","0","2","4","188","0","0","0","0","0",,"0","","0","0","200","0","0","0","0","1"
"14000431","灵熊爪击4-攻击动作","0","1","0","8","1100","0","0","0","2","4","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"14000432","灵熊爪击4-受击特效上","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_dly_5/mt3_dly_5_","1","feilongzaitian","0","0","200","0","0","0","0","1"
"14000433","灵熊爪击4-受击结算","4","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","800","200","0","0","0","0","1"
"14000434","灵熊爪击4-残影消失","1","0","0","0","0","3","2","0","0","4","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"14000440","灵熊爪击5-移动","1","0","0","0","0","0","1","0","2","5","188","0","0","0","0","0",,"0","","0","0","200","0","0","0","0","1"
"14000441","灵熊爪击5-攻击动作","0","1","0","8","1100","0","0","0","2","5","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"14000442","灵熊爪击5-受击特效上","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_dly_5/mt3_dly_5_","1","feilongzaitian","0","0","200","0","0","0","0","1"
"14000443","灵熊爪击5-受击结算","4","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","800","200","0","0","0","0","1"
"14000444","灵熊爪击5-残影消失","1","0","0","0","0","3","2","0","0","5","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"14000450","灵熊爪击6-移动","1","0","0","0","0","0","1","0","2","6","188","0","0","0","0","0",,"0","","0","0","200","0","0","0","0","1"
"14000451","灵熊爪击6-攻击动作","0","1","0","8","1100","0","0","0","2","6","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"14000452","灵熊爪击6-受击特效上","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_dly_5/mt3_dly_5_","1","feilongzaitian","0","0","200","0","0","0","0","1"
"14000453","灵熊爪击6-受击结算","4","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","800","200","0","0","0","0","1"
"14000454","灵熊爪击6-残影消失","1","0","0","0","0","3","2","0","0","6","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"14000460","灵熊爪击虚弱现身","6","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"14000461","灵熊爪击1-恢复变身","5","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"14000462","灵熊爪击虚弱休息","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"14000500","心灵之眼1-变身","5","1","0","0","0","0","0","0","0","1050103","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"14000501","心灵之眼1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"14000502","心灵之眼1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_xinlingzhiyan/mt_xinlingzhiyan_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"14000503","心灵之眼1-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_xinlingzhiyan/mt_xinlingzhiyan_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"14000504","心灵之眼1-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"14000505","心灵之眼1-恢复变身","5","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"14000510","心灵之眼2-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_xinlingzhiyan/mt_xinlingzhiyan_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"14000511","心灵之眼2-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_xinlingzhiyan/mt_xinlingzhiyan_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"14000512","心灵之眼2-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"14000520","心灵之眼3-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_xinlingzhiyan/mt_xinlingzhiyan_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"14000521","心灵之眼3-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_xinlingzhiyan/mt_xinlingzhiyan_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"14000522","心灵之眼3-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"14000530","心灵之眼4-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_xinlingzhiyan/mt_xinlingzhiyan_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"14000531","心灵之眼4-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_xinlingzhiyan/mt_xinlingzhiyan_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"14000532","心灵之眼4-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"14000540","心灵之眼5-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_xinlingzhiyan/mt_xinlingzhiyan_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"14000541","心灵之眼5-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_xinlingzhiyan/mt_xinlingzhiyan_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"14000542","心灵之眼5-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"14000550","心灵之眼6-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_xinlingzhiyan/mt_xinlingzhiyan_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"14000551","心灵之眼6-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_xinlingzhiyan/mt_xinlingzhiyan_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"14000552","心灵之眼6-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"14000700","纠缠根须1-变身","5","1","0","0","0","0","0","0","0","1050103","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"14000701","纠缠根须1-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"14000702","纠缠根须1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_morizhanchang/mt_morizhanchang_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"14000703","纠缠根须1-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_morizhanchang/mt_morizhanchang_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"14000704","纠缠根须1-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0",,"0","1200","200","0","0","0","0","1"
"14000705","纠缠根须1-恢复变身","5","1","1300","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"14000710","纠缠根须减防","4","0","1000","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1200","200","0","0","0","0","1"
"14000720","纠缠根须PVE伤害","4","0","1000","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1200","200","0","0","0","0","1"
"14000730","纠缠根须虚弱休息","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"14100100","绿之潮7-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt_lvzhichao/mt_lvzhichao_","0","feilongzaitian","0","0","200","0","0","0","0","1"
"14100101","绿之潮7-受击结算","4","1","1800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","2000","200","0","0","0","0","1"
"15000100","暴风雪1-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"15000101","暴风雪1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_fs_2/mt3_fs_2","0",,"0","0","200","0","0","0","0","1"
"15000102","暴风雪1-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","-2",,"0","0","200","0","0","0","0","1"
"15000103","暴风雪1-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"15000110","暴风雪2-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_fs_2/mt3_fs_2","0",,"0","0","200","0","0","0","0","1"
"15000111","暴风雪2-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","-2",,"0","0","200","0","0","0","0","1"
"15000112","暴风雪2-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"15000120","暴风雪3-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_fs_2/mt3_fs_2","0",,"0","0","200","0","0","0","0","1"
"15000121","暴风雪3-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","-2",,"0","0","200","0","0","0","0","1"
"15000122","暴风雪3-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"15000130","暴风雪4-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_fs_2/mt3_fs_2","0",,"0","0","200","0","0","0","0","1"
"15000131","暴风雪4-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","-2",,"0","0","200","0","0","0","0","1"
"15000132","暴风雪4-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"15000140","暴风雪5-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_fs_2/mt3_fs_2","0",,"0","0","200","0","0","0","0","1"
"15000141","暴风雪5-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","-2",,"0","0","200","0","0","0","0","1"
"15000142","暴风雪5-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"15000150","暴风雪6-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_fs_2/mt3_fs_2","0",,"0","0","200","0","0","0","0","1"
"15000151","暴风雪6-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","-2",,"0","0","200","0","0","0","0","1"
"15000152","暴风雪6-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"15000160","暴风雪7-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_fs_2/mt3_fs_2","0",,"0","0","200","0","0","0","0","1"
"15000161","暴风雪7-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","-2",,"0","0","200","0","0","0","0","1"
"15000162","暴风雪7-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"15000200","奥术冲击-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"15000201","奥术冲击-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_fs_3/mt3_fs_3_shang","0",,"0","0","200","0","0","0","0","1"
"15000202","奥术冲击-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_fs_3/mt3_fs_3_xia","-2",,"0","0","200","0","0","0","0","1"
"15000203","奥术冲击-受击结算","4","1","1500","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1700","200","0","0","0","0","1"
"15000300","变形术-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"15000301","变形术-施法特效上","2","1","0","0","0","0","0","0","0","0","188","0","0","0","0","0","geffect/skill/mt3_fs_4/mt3_fs_4_shifa_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"15000302","变形术-施法特效下","2","1","0","0","0","0","0","0","0","0","188","0","0","0","0","0","geffect/skill/mt3_fs_4/mt3_fs_4_shifa_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"15000303","变形术-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_fs_4/mt3_fs_4_mingzhong","0","feilongzaitian","0","0","200","0","0","0","0","1"
"15000304","变形术-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_fs_4/mt3_fs_4_mingzhong_zi","0","feilongzaitian","0","0","200","0","0","0","0","1"
"15000305","变形术-结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"15000400","魔爆术-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"15000401","魔爆术-攻击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","2","0","0","geffect/skill/mt_mobaoshu/mt_mobaoshu","0","liumaishenjian","0","0","200","0","0","0","0","1"
"15000402","魔爆术-受击特效","2","1","1200","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/aobao_hit/aobao_hit","0",,"0","0","200","0","0","0","0","1"
"15000403","魔爆术-受击结算","4","1","1200","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1400","200","0","0","0","0","1"
"15000500","从容不迫-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"15000501","从容不迫-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_congrongbupo/mt_congrongbupo","0","feilongzaitian","0","0","200","0","0","0","0","1"
"15000502","从容不迫-受击结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"15000700","虚空乱流-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"15000701","虚空乱流-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_xukongluanliu/mt_xukongluanliu_mingzhong","0","feilongzaitian","0","0","200","0","0","0","0","1"
"15000702","虚空乱流-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"15000710","虚空乱流虚弱休息-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"15100100","神教奥义-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"15100200","奥术冲击-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"15100201","奥术冲击-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_fs_3/mt3_fs_3_shang","0",,"0","0","200","0","0","0","0","1"
"15100202","奥术冲击-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_fs_3/mt3_fs_3_xia","-2",,"0","0","200","0","0","0","0","1"
"15100203","奥术冲击-受击结算","4","1","1500","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1700","200","0","0","0","0","1"
