"编号","名称","备注","称谓","造型id","随机造型id","显示血量","显示等级","战斗单位类型","怪物类型","特殊类型","职业","类型","大小比例","area1colour","area2colour","是否倒地","对应宠物","颜色几率id","是否绑定","等级模式","NPC等级","怪物匹配最小等级","怪物匹配最大等级","能否捕捉","能否捕捉2","捕捉几率","逃跑几率","免疫状态id","控制几率修正","被控制几率修正","进战斗默认连击点","怒气上限","进战斗默认怒气","命中系数","命中常数","最大生命队伍中最大攻击力系数","最大生命系数","最大魔法系数","物攻系数","物防系数","法攻系数","法防系数","速度系数","治疗强度系数","控制命中系数","控制抗性系数","最大生命常数","最大魔法常数","物攻常数","物防常数","法攻常数","法防常数","速度常数","治疗强度常数","控制命中常数","控制抗性常数","物理暴击系数","物理抗暴系数","物理暴伤系数","法术暴击系数","法术抗暴系数","法术暴伤系数","治疗暴击系数","治疗暴击量系数","物理穿透系数","物理抵抗系数","法术穿透系数","法术抵抗系数","治疗加深系数","被治疗加深系数","控制加成系数","控制免疫系数","物理暴击常数","物理抗暴常数","物理暴伤常数","法术暴击常数","法术抗暴常数","法术暴伤常数","治疗暴击常数","治疗暴击量常数","物理穿透常数","物理抵抗常数","法术穿透常数","法术抵抗常数","治疗加深常数","被治疗加深常数","控制加成常数","控制免疫常数","额外属性1ID","额外属性1数值","额外属性2ID","额外属性2数值","额外属性3ID","额外属性3数值","额外属性4ID","额外属性4数值","额外属性5ID","额外属性5数值","额外属性6ID","额外属性6数值","额外属性7ID","额外属性7数值","额外属性8ID","额外属性8数值","额外属性9ID","额外属性9数值","额外属性10ID","额外属性10数值","反击几率","反击伤害系数","AI编号","技能1编号","技能1出现几率","技能1施放几率","技能1系数","技能1常数","技能2编号","技能2出现几率","技能2施放几率","技能2系数","技能2常数","技能3编号","技能3出现几率","技能3施放几率","技能3系数","技能3常数","技能4编号","技能4出现几率","技能4施放几率","技能4系数","技能4常数","技能5编号","技能5出现几率","技能5施放几率","技能5系数","技能5常数","技能6编号","技能6出现几率","技能6施放几率","技能6系数","技能6常数"
"25115","诅咒之塔13（精英）","诅咒之塔13（精英）","","1010124","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","78.959999999999994","60.36","10.904999999999999","3.762","9.5987500000000008","4.0149999999999997","4.3540000000000001","2.9","10.3","10.4","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"25116","诅咒之塔14（精英）","诅咒之塔14（精英）","","1010136","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","78.959999999999994","60.36","10.904999999999999","3.762","9.5987500000000008","4.0149999999999997","4.3540000000000001","2.9","10.3","10.4","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"25117","诅咒之塔15（精英）","诅咒之塔15（精英）","","1010141","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","78.959999999999994","28.972799999999999","10.904999999999999","4.1382000000000003","4.1274625","4.0149999999999997","3.8315199999999998","1.885","0","10.4","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"25118","诅咒之塔16（精英）","诅咒之塔16（精英）","","1010141","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","88.435199999999995","28.972799999999999","10.57785","3.762","4.1274625","4.0149999999999997","3.8315199999999998","1.885","0","10.4","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"25119","诅咒之塔17（精英）","诅咒之塔17（精英）","","1010136","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","78.959999999999994","60.36","10.904999999999999","3.762","9.5987500000000008","4.0149999999999997","4.3540000000000001","2.9","10.3","10.4","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"25120","诅咒之塔18（精英）","诅咒之塔18（精英）","","1010126","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","78.959999999999994","60.36","10.904999999999999","3.762","9.5987500000000008","4.0149999999999997","4.3540000000000001","2.9","10.3","10.4","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"25121","诅咒之塔19（精英）","诅咒之塔19（精英）","","1010126","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","78.959999999999994","60.36","10.904999999999999","3.762","9.5987500000000008","4.0149999999999997","4.3540000000000001","2.9","10.3","10.4","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"25122","诅咒之塔20（精英）","诅咒之塔20（精英）","","1010126","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","78.959999999999994","60.36","10.904999999999999","3.762","9.5987500000000008","4.0149999999999997","4.3540000000000001","2.9","10.3","10.4","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"25123","诅咒之塔21（精英）","诅咒之塔21（精英）","","1010141","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","78.959999999999994","28.972799999999999","15.266999999999999","4.1382000000000003","4.1274625","4.0149999999999997","3.8315199999999998","1.885","0","10.4","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"25124","诅咒之塔22（精英）","诅咒之塔22（精英）","","1010141","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","88.435199999999995","28.972799999999999","14.80899","3.762","4.1274625","4.0149999999999997","3.8315199999999998","1.885","0","10.4","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"25125","诅咒之塔23（精英）","诅咒之塔23（精英）","","1010126","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","78.959999999999994","60.36","10.904999999999999","3.762","9.5987500000000008","4.0149999999999997","4.3540000000000001","2.9","10.3","10.4","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"25126","诅咒之塔24（精英）","诅咒之塔24（精英）","","1010136","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","78.959999999999994","60.36","10.904999999999999","3.762","9.5987500000000008","4.0149999999999997","4.3540000000000001","2.9","10.3","10.4","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"25127","诅咒之塔25（精英）","诅咒之塔25（精英）","","1010136","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","97.910399999999996","52.513199999999998","5.7796500000000002","3.762","7.2950499999999998","4.2960500000000001","4.3540000000000001","2.9","0","10.4","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"25128","诅咒之塔26（精英）","诅咒之塔26（精英）","","1020109","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","97.910399999999996","52.513199999999998","5.7796500000000002","3.762","9.6755399999999998","4.2960500000000001","4.3540000000000001","1.885","0","10.4","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"25129","诅咒之塔27（精英）","诅咒之塔27（精英）","","1010134","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","97.910399999999996","52.513199999999998","5.7796500000000002","3.762","9.6755399999999998","4.2960500000000001","4.3540000000000001","1.885","0","10.4","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"26000","熔火骑士","公会副本","","1010149","","1","0","5","4","","","1","1.35","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","0","0","0.0","114.2","40.24","7.78","0","1.61","0","2.0699999999999998","4.88","10.4","10.3","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","191000","1000","0","1","0.0","191001","1000","1000","1","0.0","191002","1000","1000","1","0.0","191005","1000","1000","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"26001","熔火游荡者","公会副本","","1010129","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","0","0","0.0","57.1","40.24","7.55","0","0.8","0","2.33","1.84","10.4","0","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","-10","","","","","","","","","","","","","","","","","0","0","17038","163002","1000","1000","1","0.0","0","1000","1000","1","0.0","0","1000","1000","1","0.0","0","1000","1000","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"26002","熔火游荡者","公会副本","","1010129","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","0","0","0.0","57.1","40.24","7.55","0","0.8","0","2.33","1.84","10.4","0","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","-10","","","","","","","","","","","","","","","","","0","0","17038","163002","1000","1000","1","0.0","0","1000","1000","1","0.0","0","1000","1000","1","0.0","0","1000","1000","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"26003","熔岩怪","公会副本","","1010112","","1","0","5","1","","","1","1","3","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","0","0","0.0","57.1","40.24","7.55","0","0.8","0","2.33","1.84","10.4","0","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","-10","","","","","","","","","","","","","","","","","0","0","17038","163002","1000","1000","1","0.0","0","1000","1000","1","0.0","0","1000","1000","1","0.0","0","1000","1000","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"26004","熔岩怪","公会副本","","1010112","","1","0","5","1","","","1","1","3","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","0","0","0.0","57.1","40.24","7.55","0","0.8","0","2.33","1.84","10.4","0","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","-10","","","","","","","","","","","","","","","","","0","0","17038","163002","1000","1000","1","0.0","0","1000","1000","1","0.0","0","1000","1000","1","0.0","0","1000","1000","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"26005","熔火哨兵","公会副本","","1030006","","1","0","5","4","","","1","1.35","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","0","0","0.0","55.57","40.24","7.78","8.7200000000000006","1.61","0","2.0699999999999998","1.76","10.4","10.3","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","17042","110001","1000","1000","1","0.0","110003","1000","1000","1","0.0","110004","1000","1000","1","0.0","110005","1000","1000","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"26006","战将英灵","公会副本","","1010122","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","0","0","0.0","27.79","40.24","7.55","8.7200000000000006","0.8","0","2.33","0.28000000000000003","10.4","10.3","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","17042","110001","1000","1000","1","0.0","0","1000","1000","1","0.0","0","1000","1000","1","0.0","0","1000","1000","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"26007","战将英灵","公会副本","","1010122","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","0","0","0.0","27.79","40.24","7.55","8.7200000000000006","0.8","0","2.33","0.28000000000000003","10.4","10.3","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","17042","110001","1000","1000","1","0.0","0","1000","1000","1","0.0","0","1000","1000","1","0.0","0","1000","1000","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"26008","炎兽","公会副本","","1010115","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","0","0","0.0","27.79","40.24","7.55","8.7200000000000006","0.8","0","2.33","0.28000000000000003","10.4","10.3","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","17042","110005","1000","1000","1","0.0","0","1000","1000","1","0.0","0","1000","1000","1","0.0","0","1000","1000","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"26009","炎兽","公会副本","","1010115","","1","0","5","1","","","1","1","0","0","0","0","1","0","2","0","0","150","0","false","0","0","0","0","0","0","90000","150","0","0","0.0","27.79","40.24","7.55","8.7200000000000006","0.8","0","2.33","0.28000000000000003","10.4","10.3","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","17042","110005","1000","1000","1","0.0","0","1000","1000","1","0.0","0","1000","1000","1","0.0","0","1000","1000","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
