"编号","名称","策划备注（战斗ID用途）","称谓","造型id","随机造型id","显示血量","显示等级","战斗单位类型","怪物类型","特殊类型","职业","类型","大小比例","area1colour","area2colour","是否倒地","对应宠物","颜色几率id","是否绑定","等级模式","NPC等级","怪物匹配最小等级","怪物匹配最大等级","能否捕捉","能否捕捉2","捕捉几率","逃跑几率","免疫状态id","控制几率修正","被控制几率修正","最大生命队伍中最大攻击力系数","进战斗默认连击点","怒气上限","进战斗默认怒气","命中系数","命中常数","最大生命系数","最大魔法系数","物攻系数","物防系数","法攻系数","法防系数","速度系数","治疗强度系数","控制命中系数","控制抗性系数","最大生命常数","最大魔法常数","物攻常数","物防常数","法攻常数","法防常数","速度常数","治疗强度常数","控制命中常数","控制抗性常数","物理暴击系数","物理抗暴系数","物理暴伤系数","法术暴击系数","法术抗暴系数","法术暴伤系数","治疗暴击系数","治疗暴击量系数","物理穿透系数","物理抵抗系数","法术穿透系数","法术抵抗系数","治疗加深系数","被治疗加深系数","控制加成系数","控制免疫系数","物理暴击常数","物理抗暴常数","物理暴伤常数","法术暴击常数","法术抗暴常数","法术暴伤常数","治疗暴击常数","治疗暴击量常数","物理穿透常数","物理抵抗常数","法术穿透常数","法术抵抗常数","治疗加深常数","被治疗加深常数","控制加成常数","控制免疫常数","额外属性1ID","额外属性1数值","额外属性2ID","额外属性2数值","额外属性3ID","额外属性3数值","额外属性4ID","额外属性4数值","额外属性5ID","额外属性5数值","额外属性6ID","额外属性6数值","额外属性7ID","额外属性7数值","额外属性8ID","额外属性8数值","额外属性9ID","额外属性9数值","额外属性10ID","额外属性10数值","反击几率","反击伤害系数","AI编号","技能1编号","技能1出现几率","技能1施放几率","技能1系数","技能1常数","技能2编号","技能2出现几率","技能2施放几率","技能2系数","技能2常数","技能3编号","技能3出现几率","技能3施放几率","技能3系数","技能3常数","技能4编号","技能4出现几率","技能4施放几率","技能4系数","技能4常数","技能5编号","技能5出现几率","技能5施放几率","技能5系数","技能5常数","技能6编号","技能6出现几率","技能6施放几率","技能6系数","技能6常数","是否远程"
"29771","方砖","8530","","1020118","","1","0","5","1","","","4","1","0","0","1","0","1","0","4","46","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","3510","1922","591","50","552","40","191","237","422","417","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"722000","1000","300","1","0.0","722001","1000","300","1","0.0","722002","1000","300","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29772","傻馒","8530","","1020105","","1","0","5","1","","","4","1","0","0","1","0","1","0","4","46","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","3510","1922","591","50","552","40","191","237","422","417","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"771001","1000","850","1","0.0","771002","1000","150","1","0.0","0","0","0","0","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29774","黑兽兵","8530","","1010129","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","46","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","3510","1922","591","50","552","40","191","237","422","417","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"110001","1000","800","1","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29780","青铜龙","8531","","1030012","","1","0","5","1","","","4","1","0","0","1","0","1","0","4","47","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","4766","2035","740","50","666","40","290","337","434","426","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"160002","1000","300","1","0.0","160003","1000","300","1","0.0","160001","1000","300","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29781","黑兽","8531","","1010129","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","47","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","3510","1922","591","50","552","40","191","237","422","417","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"140001","1000","500","1","0.0","140002","1000","400","1","0.0","0","0","0","0","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29782","黑兽精锐","8531","","1010129","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","47","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","6656","2128","819","354","732","382","353","488","442","434","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"110001","1000","200","1","0.0","110002","1000","200","1","0.0","110003","1000","200","1","0.0","110004","1000","200","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29783","黑兽兵","8531","","1010129","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","47","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","4008","2035","740","185","666","197","290","277","434","426","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"110001","1000","800","1","0.0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29790","辛德拉强盗","8532","","1030010","","1","0","5","1","","","4","1","0","0","1","0","1","0","4","49","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","3251","2035","740","320","666","355","290","216","434","426","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"160002","1000","450","1","0.0","140003","1000","550","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29791","凶残强盗","8532","","1010116","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","49","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","3245","1810","531","50","503","40","175","216","416","412","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29800","大小姐","8533","","1020108","","1","0","5","1","","","4","1","0","0","1","0","1","0","4","50","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","4961","2494","900","219","813","237","356","341","542","533","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"723002","1000","300","1","0.0","723001","1000","100","1","0.0","723002","1000","100","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29801","奴隶角斗士","8533","","1030008","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","50","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","4724","2494","900","261","813","286","356","322","542","533","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"120001","1000","400","1","0.0","160002","1000","300","1","0.0","150001","1000","300","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29930","死灵法师","8540召唤1","","1010127","","1","0","5","4","","","4","1","1","0","0","0","1","0","4","40","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","4997","2035","740","151","626","158","212","356","434","426","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","16131","150001","1000","250","1","0","150002","1000","750","1","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29931","死灵法师","8540召唤2","","1010127","","1","0","5","4","","","4","1","1","0","0","0","1","0","4","40","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","4198","2035","740","151","626","158","212","292","434","426","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","16132","150001","1000","250","1","0","150002","1000","750","1","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29932","死灵法师","8540召唤3","","1010127","","1","0","5","4","","","4","1","1","0","0","0","1","0","4","40","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","4198","2035","740","151","626","158","212","292","434","426","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","16133","150001","1000","250","1","0","150002","1000","750","1","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29933","亡灵战士","8540被召唤","","1010122","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","40","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","3510","1922","553","50","552","40","191","237","422","417","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29934","亡灵战士","8540","","1010122","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","40","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","3510","1922","553","50","552","40","191","237","422","417","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29935","神秘隐士","8540","","1020116","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","40","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","93509","1922","591","50","552","40","260","237","422","417","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","20047","110001","1000","1000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29820","地中海战士","8541","","1020131","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","40","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","3537","2035","740","120","666","92","212","239","434","426","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","16135","110001","1000","1000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29821","地中海猎人","8541","","1020131","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","40","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","3537","2035","740","120","666","92","212","239","434","426","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"130010","1000","0","1","0","130001","1000","1000","1","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29822","地中海法师","8541","","1020131","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","40","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","3537","2035","740","120","666","92","212","239","434","426","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"150001","1000","850","1","0","150002","1000","150","1","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29823","地中海圣骑","8541","","1020131","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","40","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","3537","2035","740","120","666","92","212","239","434","426","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0.85","820","0","","","","","","","","","","","","","","","","","0","0",,"120001","1000","300","1","0","120002","1000","400","1","0","120003","1000","300","1","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29824","地中海牧师","8541","","1020131","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","40","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","3537","2035","740","120","666","92","212","239","434","426","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","20000","160001","1000","1000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29825","哀木涕","8541","","1020101","","1","0","5","1","","11","4","1","0","0","0","0","1","0","4","40","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","3537","2035","740","120","666","92","212","239","434","426","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","16136","713001","1000","1000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29830","受诅咒居民","8542","","1010146","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","40","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","3225","1922","591","114","552","87","191","214","422","417","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"110001","1000","800","1","0","110003","1000","200","1","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29831","诅咒教派精英","8542","","1010129","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","40","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","3225","1922","591","114","552","87","191","214","422","417","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"713000","1000","850","1","0","713001","1000","150","1","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29832","诅咒教派精英","8542","","1010129","","1","0","5","1","","","4","1","1","0","0","0","1","0","4","40","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","3225","1922","502","114","552","87","191","214","422","417","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"713000","1000","850","1","0","713001","1000","150","1","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29840","伊森利恩","8543","","1020132","","1","0","5","4","","","4","1","0","0","1","0","1","0","4","45","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","3084","2035","740","543","666","406","499","203","434","426","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0.85","820","1","","","","","","","","","","","","","","","","","0","0","20040","160001","1000","1000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29841","十字军精英","8543","","1010131","","1","0","5","2","","","4","1","1","0","1","0","1","0","4","45","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","3270","1922","571","241","538","182","191","218","422","417","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"120001","1000","100","1","0","120002","1000","300","1","0","120003","1000","300","1","0","120004","1000","300","1","0","0","0","0","1","0.0","0","0","0","0.0","0.0",
